direccion,latitud,longitud
"matias lopez 45, 27600 lugo, sarria, españa",42.77993,-7.41382
"Rúa Calvo Sotelo 70, 27600 lugo, sarria, españa",42.780352,-7.413602
"rua marques de ugena 63, 27600 lugo, sarria, españa",42.779438,-7.416197
"greco 6, 27600 lugo, sarria, españa",42.782855,-7.409185
"Rúa Calvo Sotelo 2, 27600 lugo, sarria, españa",42.7837796,-7.4186384
"Calle Mayor 1, 27600 lugo, sarria, españa",42.7808389,-7.4140766
"Rúa do Peregrino 35, 27600 lugo, sarria, españa",42.775646,-7.409292
"matias lopez 50, 27600 lugo, sarria, españa",42.77997999999999,-7.41344
"rua malecon do rio sarria 10, 27600 lugo, sarria, españa",42.7775574,-7.411243400000001
"Rúa Diego Pazos 18, 27600 lugo, sarria, españa",42.77837,-7.411661
"Rúa Calvo Sotelo 64, 27600 lugo, sarria, españa",42.7809786,-7.4144567
"Rúa Calvo Sotelo 70, 27600 lugo, sarria, españa",42.780352,-7.413602
"Plaza de Galicia 28, 27600 lugo, sarria, españa",42.7742999,-7.4071
"carretera de lugo 53, 27600 lugo, sarria, españa",42.7885752,-7.4143144
"carretera de lugo 53, 27600 lugo, sarria, españa",42.7885752,-7.4143144
"feculeras s/n, 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"marquesa casa lopez 19, 27600 lugo, sarria, españa",42.779816,-7.412849100000001
"en 38, 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"Rúa do Peregrino 37, 27600 lugo, sarria, españa",42.775183,-7.408749
"curros enriquez 5, 27600 lugo, sarria, españa",42.77373,-7.413363
"calle marques de ugena 48, 27600 lugo, sarria, españa",42.778685,-7.414602
"Rúa Calvo Sotelo 73, 27600 lugo, sarria, españa",42.78148849999999,-7.4148006
"matias lopez 126, 27600 lugo, sarria, españa",42.7836102,-7.415111399999999
"g. v. alfonso ix 31, 27600 lugo, sarria, españa",42.776588,-7.4105075
"Rúa Calvo Sotelo 119, 27600 lugo, sarria, españa",42.7795529,-7.4119517
"estr. monforte 11, 27600 lugo, sarria, españa",42.7667416,-7.420180299999998
"g. v. alfonso ix 4, 27600 lugo, sarria, españa",42.776588,-7.4105075
"Rúa Benigno Quiroga 46, 27600 lugo, sarria, españa",42.775243,-7.413556
"toleiro 6, 27600 lugo, sarria, españa",42.7778496,-7.411659500000001
"paseo malecon 8, 27600 lugo, sarria, españa",42.776068,-7.411955
"paseo malecon 8, 27600 lugo, sarria, españa",42.776068,-7.411955
"Rúa Benigno Quiroga 48, 27600 lugo, sarria, españa",42.775009,-7.413758
"Gran Via 9, 27600 lugo, sarria, españa",42.781328,-7.413685
"Rúa Calvo Sotelo 91, 27600 lugo, sarria, españa",42.7805571,-7.4134163
"toleiro 5, 27600 lugo, sarria, españa",42.778031,-7.411286
"g. v. alfonso ix 3, 27600 lugo, sarria, españa",42.776588,-7.4105075
"Rúa Calvo Sotelo 25, 27600 lugo, sarria, españa",42.7830345,-7.416969899999999
"calle pedro saco 0 s/n, 27600 lugo, sarria, españa",42.77974,-7.416342900000001
"Rúa Benigno Quiroga 16, 27600 lugo, sarria, españa",42.7768796,-7.412818
"Rúa Calvo Sotelo 111, 27600 lugo, sarria, españa",42.7800574,-7.4125771
"Rúa Calvo Sotelo 111, 27600 lugo, sarria, españa",42.7800574,-7.4125771
"Rúa do Peregrino 29, 27600 lugo, sarria, españa",42.7759883,-7.4096605
"Rúa Calvo Sotelo 104, 27600 lugo, sarria, españa",42.7794039,-7.412040699999999
"Rúa Calvo Sotelo 91, 27600 lugo, sarria, españa",42.7805571,-7.4134163
"insuas 29, 27600 lugo, sarria, españa",42.78545,-7.414509999999999
"rua das insuas 31, 27600 lugo, sarria, españa",42.785473,-7.414274
"estr. lugo-sarria s/n, 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"Rúa Calvo Sotelo 65, 27600 lugo, sarria, españa",42.7817018,-7.415041899999999
"avenida hermanas garcia vazquez s/n, 27600 lugo, sarria, españa",42.7808389,-7.4140766
"Rúa do Peregrino 31, 27600 lugo, sarria, españa",42.775928,-7.41043
"Rúa Calvo Sotelo 2, 27600 lugo, sarria, españa",42.7837796,-7.4186384
"calle san xulian de veiga s/n pol. industrial, 27600 lugo, sarria, españa",42.5940244,-7.410212500000001
"Rúa Calvo Sotelo 68, 27600 lugo, sarria, españa",42.7808479,-7.4142413
"balmao s/n, 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"matias lopez 11, 27600 lugo, sarria, españa",42.7782533,-7.412962899999999
"poligono industrial morelle 20, 27600 lugo, sarria, españa",42.797799,-7.37992
"Rúa Calvo Sotelo 128, 27600 lugo, sarria, españa",42.778117,-7.410214
"carretera comarcal 546 0 km , 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"Rúa Calvo Sotelo 197, 27600 lugo, sarria, españa",42.7766213,-7.407361
"Rúa Benigno Quiroga 24, 27600 lugo, sarria, españa",42.776364,-7.413295
"greco 30, 27600 lugo, sarria, españa",42.7840507,-7.408911799999999
"calle jose antonio 43, 27600 lugo, sarria, españa",42.7830786,-7.417751399999999
"calle pedro saco 19, 27600 lugo, sarria, españa",42.7808033,-7.416135699999999
"toleiro 6, 27600 lugo, sarria, españa",42.7778496,-7.4116595
"anxel fole s/n, 27600 lugo, sarria, españa",42.7749564,-7.411098799999999
"poligono industrial morelle parcela 2 6, 27614 lugo, sarria, españa",42.8213822,-7.443544099999999
"calle san xuli·n 2, 27614 lugo, sarria, españa",42.79907,-7.39008
"poligono industrial san juli·n de la vega s/n, 27614 lugo, sarria, españa",42.8213822,-7.443544099999999
"parc. 18, 27614 lugo, sarria, españa",42.8213822,-7.443544099999999
"calle callas s/n, 27618 lugo, sarria, españa",42.7451121,-7.4219122
"calle corvelle s/n, 27690 lugo, sarria, españa",42.8172792,-7.357057599999999
"calle formigueiros 67,  lugo, sarria, españa",42.7820316,-7.4125035
"calle matias lopez 11,  lugo, sarria, españa",42.7782533,-7.412962899999999
"calle matias lopez 11,  lugo, sarria, españa",42.7782533,-7.4129629
"calle gran via alfonso ix 24,  lugo, sarria, españa",42.781672,-7.413094
"calle calvo sotelo 65,  lugo, sarria, españa",42.7817018,-7.415041899999999
"amandi s/n, 27423 lugo, sober, españa",42.3991502,-7.515756
"calle doade s/n, 27460 lugo, sober, españa",42.414978,-7.481754499999999
"calle outeiro 20, 27460 lugo, sober, españa",42.4616686,-7.5843171
"calle pazo de ribas 66, 27466 lugo, sober, españa",42.4616142,-7.586786999999999
"sobreira 27518, 27518 lugo, chantada, españa",42.6195682,-7.7991319
"sobreira 27518, 27518 lugo, chantada, españa",42.6195682,-7.7991319
"avenida lugo 70, 27550 lugo, taboada, españa",42.7165602,-7.7631047
"carballo 10, 27550 lugo, taboada carballo, españa",42.7155806,-7.762084
"taboada carballo 45, 27550 lugo, taboada, españa",42.715486,-7.761420500000001
"taboada carballo 12, 27550 lugo, taboada, españa",42.71477,-7.762029999999999
"teiquizoi 51, 27363 lugo, o paramo, españa",42.8409901,-7.4975383
"tirimol 27298, 27298, lugo, españa",43.0604843,-7.580586899999999
"toldao 27555, 27555, lugo, españa",42.6930674,-7.8264273
"toldao 27555, 27555 lugo, taboada, españa",42.6930674,-7.8264273
"tor 27591, 27591 lugo, monforte de lemos, españa",42.5658738,-7.5717848
"toucedo 10, 27320 lugo, quiroga, españa",42.4706528,-7.259540199999999
"toxibo 27188, 27188 lugo, portomarin, españa",42.8123844,-7.6644755
"cidade de sabadell 2, 27765 lugo, trabada, españa",43.4492215,-7.192707299999999
"cotarelo s/n, 27765 lugo, trabada, españa",43.4558507,-7.1736385
"cotarelo 1, 27765 lugo, trabada, españa",43.44616,-7.19137
"cidade de sabadell 13, 27765 lugo, trabada, españa",43.449026,-7.192476399999999
"Concello (Do) 22, 27765 lugo, trabada, españa",43.446779,-7.195326
"celso curras lopez 12, 27765 lugo, trabada, españa",43.445868,-7.197639
"lg. villafernando explanada, 27766 lugo, trabada, españa",43.4445065,-7.1251699
"trabe 27867, 27867 lugo, viveiro, españa",43.6642649,-7.594534800000001
"Rúa Leoncio Cadórnigo 12, 27630 lugo, triacastela, españa",42.755915,-7.240401
"rua do castro 3, 27634 lugo, triacastela, españa",42.7577559,-7.239539499999999
"valina 3, 27618 lugo, sarria, españa",42.7451121,-7.4219122
"veiga 27744, 27744 lugo, riotorto, españa",43.3448244,-7.2614433
"ventorrillo s/n, 27112 lugo, ventorrillo a fonsagrada, españa",43.244933,-7.0647472
"vilabade 18, 27122 lugo, castroverde, españa",43.0365,-7.30017
"parque empresarial 32, 27780 sete pontes, vilalba, españa",43.3077735,-7.661897099999999
"Rúa de Galicia 32, 27800 lugo, vilalba, españa",43.296081,-7.681588
"Av. Terra Cha 30, 27800 lugo, vilalba, españa",43.14333269999999,-7.4925393
"calle pepes 1.o, 27800 lugo, vilalba, españa",43.297703,-7.681676
"guitiriz 13, 27800 lugo, vilalba, españa",43.2970617,-7.6781099
"pol. ind. sete pontes s/n, 27800 lugo, vilalba, españa",43.3077735,-7.661897099999999
"calle basanta silva 4, 27800 lugo, vilalba, españa",43.29807,-7.680218
"poligono de villalba 24, 27800 lugo, vilalba, españa",43.2957943,-7.679229299999999
"placido pena 16, 27800 lugo, vilalba, españa",43.300192,-7.678613
"avenida galicia 34, 27800 lugo, vilalba, españa",43.2958755,-7.6814822
"calle guadalupe 0 s/n, 27800 lugo, vilalba, españa",43.2957943,-7.679229299999999
"avenida galicia 26, 27800 lugo, vilalba, españa",43.29647,-7.68187
"carmina prieto rouco s/n, 27800 lugo, vilalba, españa",43.2957943,-7.679229299999999
"calle novo cazon 17, 27800 lugo, vilalba, españa",43.298273,-7.679386
"rua novo cazon 17, 27800 lugo, vilalba, españa",43.298273,-7.679386
"ciudad de lugo 105, 27800 lugo, vilalba, españa",43.289121,-7.678732
"novo cazon 5, 27800 lugo, vilalba, españa",43.2979401,-7.679971300000001
"Rúa Porta da Cima 19, 27800 lugo, vilalba, españa",43.298876,-7.68197
"placido pena 16, 27800 lugo, vilalba, españa",43.300192,-7.678613
"pepes 1, 27800 lugo, vilalba, españa",43.29769049999999,-7.6815698
"pr. constitucion 1, 27800 lugo, vilalba, españa",43.297067,-7.680374
"conde de pallares 68, 27800 lugo, vilalba, españa",43.2957943,-7.679229299999999
"alcalde fraga bello 30, 27800 lugo, vilalba, españa",43.297659,-7.67814
"avenida galicia 19, 27800 lugo, vilalba, españa",43.2969655,-7.6816249
"pintor lopez guntin 5, 27800 lugo, vilalba, españa",43.295327,-7.67601
"Rúa Campo de Ponte 22, 27800 lugo, vilalba, españa",43.299881,-7.677356
"pr. constitucion 13, 27800 lugo, vilalba, españa",43.297247,-7.680337
"Avenida da Terra Chá 112, 27800 lugo, vilalba, españa",43.29492,-7.673719999999999
"pol. 7 pontes 38, 27800 lugo, vilalba, españa",43.2999927,-7.679532999999999
"rua do hospital 7, 27800 lugo, vilalba, españa",43.3032562,-7.681561299999999
"alcalde fraga bello 2, 27800 lugo, vilalba, españa",43.296715,-7.679571
"poligono industrial sete pontes 2 1, 27800 lugo, vilalba, españa",43.3077735,-7.661897099999999
"ampliacion parc.21- 22, 27800 lugo, vilalba, españa",43.2957943,-7.679229299999999
"rua lois pena novo 3 baixo, 27800 lugo, vilalba, españa",43.3019264,-7.674655699999999
"Rúa de Galicia 33, 27800 lugo, vilalba, españa",43.296162,-7.681349
"basanta silva 11, 27800 lugo, vilalba, españa",43.298329,-7.680017
"gayoso 10, 27800 lugo, vilalba, españa",43.29813290000001,-7.681484999999999
"avenida galicia 44, 27800 lugo, vilalba, españa",43.2954091,-7.6813281
"calvario 52, 27800 lugo, vilalba, españa",43.2951808,-7.678589300000001
"pol. ind. sete pontes s/n, 27800 lugo, vilalba, españa",43.3077735,-7.6618971
"Avenida Tierra Llana 158, 27800 lugo, vilalba, españa",43.2943479,-7.6713488
"ciudad de lugo 16, 27800 lugo, vilalba, españa",43.291532,-7.679992
"c/ salgueiro p- 90, 27800 lugo, vilalba, españa",43.2957943,-7.679229299999999
"Rúa de Galicia 26, 27800 lugo, vilalba, españa",43.296467,-7.68187
"calle jose maria chao ledo 2, 27800 lugo, vilalba, españa",43.296822,-7.681282
"a feira 23, 27800 lugo, vilalba, españa",43.2957943,-7.679229299999999
"avenida galicia 27, 27800 lugo, vilalba, españa",43.2965607,-7.6814978
"sete pontes 18, 27800 lugo, vilalba, españa",43.3077735,-7.661897099999999
"calle ciudad betanzos 6, 27800 lugo, vilalba, españa",43.2977499,-7.684190300000001
"avenida galicia 8, 27800 lugo, vilalba, españa",43.29741920000001,-7.6821338
"ciudad de lugo 97, 27800 lugo, vilalba, españa",43.2895961,-7.678768300000001
"avenida galicia 83, 27800 lugo, vilalba, españa",43.2944557,-7.6807186
"pintor lopez guntin 9, 27800 lugo, vilalba, españa",43.294944,-7.676421
"calle placido pena 9, 27800 lugo, vilalba, españa",43.2999198,-7.6789961
"avenida galicia 11, 27800 lugo, vilalba, españa",43.2972944,-7.6817546
"Avenida da Terra Chá 15, 27800 lugo, vilalba, españa",43.29653889999999,-7.678762900000001
"Avenida Tierra Llana 16, 27800 lugo, vilalba, españa",43.2922807,-7.666608399999999
"ampliacion s/n parc 5, 27800 lugo, vilalba, españa",43.00807,-7.55707
"pol. ind. sete pontes 57, 27800 lugo, vilalba, españa",43.3077735,-7.661897099999999
"Rúa Porta da Cima 6, 27800 lugo, vilalba, españa",43.298609,-7.682504
"monsenor rouco varela 6, 27800 lugo, vilalba, españa",43.29399,-7.68006
"castineiro pol. ind parc. 9, 27800 lugo, vilalba, españa",43.2974899,-7.6807717
"pol. ind. sete pontes s/n, 27800 lugo, vilalba, españa",43.3077735,-7.6618971
"Rúa Campo de Ponte 20, 27800 lugo, vilalba, españa",43.299832,-7.677471
"Avenida da Terra Chá 9, 27800 lugo, vilalba, españa",43.2966084,-7.6791233
"rua do sol 4, 27800 lugo, vilalba, españa",43.2986011,-7.683533
"ampliacion s/n pol. ind. sete pontes ii, 27800 lugo, vilalba, españa",43.3077735,-7.661897099999999
"dr. domingo goas 5, 27800 lugo, vilalba, españa",43.3007409,-7.6768337
"calle campo del puente 27, 27800 lugo, vilalba, españa",43.300193,-7.677267
"gayoso 4, 27800 lugo, vilalba, españa",43.29813290000001,-7.681484999999999
"poligono industrial ampliacion 0 parcela 31, 27800 lugo, vilalba, españa",43.2957943,-7.679229299999999
"alcalde fraga bello 20, 27800 lugo, vilalba, españa",43.297294,-7.678596
"ciudad de vivero 32, 27800 lugo, vilalba, españa",43.302729,-7.678538
"jose maria chao ledo 16, 27800 lugo, vilalba, españa",43.2966701,-7.6804377
"alcalde fraga bello 26, 27800 lugo, vilalba, españa",43.297887,-7.677908
"b pol. ind. sete pontes 82, 27800 lugo, vilalba, españa",43.3077735,-7.661897099999999
"calle lob·n de louros 3, 27815 lugo, vilalba, españa",43.38658,-7.63575
"barrio moreda 24, 27816 lugo, vilalba, españa",43.2974899,-7.6807717
"lugar magdalena 6, 27820 lugo, vilalba, españa",43.3068898,-7.692798699999999
"goiriz 12, 27840 lugo, vilalba, españa",43.346278,-7.6088802
"rom·n 43, 27841 lugo, vilalba, españa",43.2974899,-7.6807717
"seivane 7, 27841 lugo, vilalba, españa",43.2879886,-7.575849099999999
"calle basanta silva 14,  lugo, vilalba, españa",43.2982138,-7.679740199999999
"pol. ind. vilalba parcele 78,  lugo, vilalba, españa",43.1491458,-7.329976599999999
"calle porta da cima 66,  lugo, vilalba, españa",43.2991872,-7.679844099999999
"calle benxamin paz 13,  lugo, vilalba, españa",43.2971137,-7.676659399999999
"calle campo de puente 100, 27800 lugo, vilalba a fonsagrada, españa",43.301416,-7.674081
"Rúa de Galicia 34, 27800 lugo, vilalba a fonsagrada, españa",43.295907,-7.681573
"calle pravia 55, 27800 lugo, vilalba a fonsagrada, españa",43.2979,-7.680343
"rua benxamin paz 25, 27800 lugo, vilalba a fonsagrada, españa",43.29607499999999,-7.6764521
"poligono ind. 17, 27800 lugo, vilalba a fonsagrada, españa",43.2137161,-7.0548857
"calle fabilos noche 14, 27812 lugo, vilalba a fonsagrada, españa",43.2137161,-7.0548857
"calle arbol 6, 27818 lugo, vilalba a fonsagrada, españa",43.12471,-7.068857400000001
"carretera general goiriz 0 s/n, 27840 lugo, vilalba a fonsagrada, españa",43.346278,-7.6088802
"bade s/n, 27613 lugo, vilamaior, españa",42.729014,-7.514909899999999
"rua doctor rubinos 4, 27760 lugo, vilanova, españa",43.47043,-7.29963
"vilar 8, 27363 lugo, vilar, españa",42.9874,-7.23326
"vilar 8, 27128 lugo, vilar castroverde, españa",43.10229,-7.318
"27596 vilar 6, 27596 lugo, taboada, españa",42.7155806,-7.762084
"vilardiaz 27112, 27112 lugo, a fonsagrada, españa",43.2245685,-7.083797499999999
"Vilarmosteiro 27363, 27363 lugo, o paramo, españa",42.8447553,-7.498668599999999
"Vilarmosteiro 77, 27363 lugo, vilarmosteiro o paramo, españa",42.8408,-7.50081
"vilartelin 16, 27680 lugo, baralla, españa",42.90369,-7.28601
"as cavadas 1, 27152 lugo, vilela, españa",43.3614062,-7.8022977
"avenida val 10, 27760 lugo, villanueva, españa",43.46950100000001,-7.2978101
"p.o oya 12, 27760 lugo, villanueva lourenza, españa",43.4699,-7.29737
"p.o oya 10, 27760 lugo, villanueva lourenza, españa",43.46993,-7.29745
"pr. linares rivas 4, 27760 lugo, villanueva lourenza, españa",43.4705303,-7.299306199999998
"Avenida de Ferrol 29, 27850 lugo, viveiro, españa",43.657375,-7.599725
"ramon canosa 32, 27850 lugo, viveiro, españa",43.66955,-7.59331
"juan garcia navia castrillon 1, 27850 lugo, viveiro, españa",43.659133,-7.59661
"b.o verxeles 3, 27850 lugo, viveiro, españa",43.656884,-7.599527
"calle verxeles 20, 27850 lugo, viveiro, españa",43.656429,-7.6001
"Avenida de Ferrol 21, 27850 lugo, viveiro, españa",43.657391,-7.599143
"Avenida de Ferrol 21, 27850 lugo, viveiro, españa",43.657391,-7.599143
"travesia ramon canosa 0 s/n, 27850 lugo, viveiro, españa",43.6751829,-7.5940249
"Rúa Pastor Díaz 58, 27850 lugo, viveiro, españa",43.660534,-7.596718
"trav. a marina 29, 27850 lugo, viveiro, españa",43.6642649,-7.594534800000001
"Praza Maior 1, 27850 lugo, viveiro, españa",43.662581,-7.595309
"avenida cervantes 4, 27850 lugo, viveiro, españa",43.663006,-7.594785
"avenida cervantes 30, 27850 lugo, viveiro, españa",43.662847,-7.594043
"Avenida Nicolás Cora Montenegro 51, 27850 lugo, viveiro, españa",43.661987,-7.592933
"b.o paraiso s/n, 27850 lugo, viveiro, españa",43.6642649,-7.594534800000001
"calle pastor diaz 12, 27850 lugo, viveiro, españa",43.661777,-7.596301
"margarita pardo de cela 19, 27850 lugo, viveiro, españa",43.663011,-7.595747
"plaza lugo de 1, 27850 lugo, viveiro, españa",43.660127,-7.596432
"pr. lugo 9, 27850 lugo, viveiro, españa",43.659839,-7.596324
"est. feve s/n, 27850 lugo, viveiro, españa",43.6642649,-7.594534800000001
"Avenida de Ferrol 41, 27850 lugo, viveiro, españa",43.657621,-7.60174
"avenida da marina 51, 27850 lugo, viveiro, españa",43.660095,-7.596681
"Avenida de Ferrol 5, 27850 lugo, viveiro, españa",43.658737,-7.602439
"Rúa Misericordia 16, 27850 lugo, viveiro, españa",43.665638,-7.601613
"avenida cervantes 4, 27850 lugo, viveiro, españa",43.663006,-7.594785
"Rúa Pastor Díaz 58, 27850 lugo, viveiro, españa",43.660534,-7.596718
"trav. a marina 25, 27850 lugo, viveiro, españa",43.6642649,-7.594534800000001
"Rúa Misericordia 42, 27850 lugo, viveiro, españa",43.66546,-7.601538
"avenida benito galceran 22, 27850 lugo, viveiro, españa",43.6643368,-7.5938341
"calle antonio bas 4, 27850 lugo, viveiro, españa",43.6631016,-7.5929132
"meliton cortinas 2, 27850 lugo, viveiro, españa",43.661213,-7.596649
"meliton cortinas 2, 27850 lugo, viveiro, españa",43.661213,-7.596649
"calle lodeiro 4, 27850 lugo, viveiro, españa",43.66596,-7.59294
"Rúa Pastor Díaz 1, 27850 lugo, viveiro, españa",43.661802,-7.595946
